PUMFID,LM_50A,LM_50B,LM_55,LM_60A,LM_60B,LM_60C,LM_60D,LM_60E,LM_60F,LM_60G,LM_60H,LM_65A,LM_65B,LM_65C,LM_65D,LM_65E,LM_75A,LM_75B,LM_75C,LM_75D,LM_75E,LM_75F,LM_75G,LM_75H,ER_05A,ER_05B,ER_05C,ER_05D,ER_05E,ER_05F,ER_05G,ER_05H,ER_05I,ER_05J,ER_05K,ER_05L,ER_05M,ER_05N,ER_10,HR_05A,HR_05B,HR_05C,HR_05D,HR_05E,HR_10,HR_15A,HR_15B,HR_15C,HR_15D,HR_15E,HR_15F,HR_15G,HR_15H,HR_15I,HR_15J,HR_20A,HR_20B,HR_20C,HR_20D,HR_20E,HR_20F,HR_20G,HR_20H,HR_20I,HR_25A,HR_25B,HR_25C,HR_30A,HR_30B,HR_30C,HR_30D,HR_30E,HR_30F,HR_30G,HR_30H,HR_35,HR_Q25BC,FCR_05,FCR_15,FCR_20,FCR_10A,FCR_10B,FCR_10C,FCR_10D,FCR_10E,FCR_10F,FCR_10G,FCR_10H,FCR_10I,FCR_10J,FCR_10K,CT_05,PCT_10,CT_15A,CT_15B,CT_15C,CT_15D,CT_15E,CT_15F,PTC_05A,PTC_05B,PTC_05C,PTC_05D,PTC_05E,PTC_05F,PTC_05G,PTC_05H,PTC_05I,PTC_05J,PTC_05K,PTC_05L,PTC_05M,PTC_10,PTC_15A,PTC15BC,PTC_15E,PTC_15F,PTC_15G,PTC15DHI,PFW_05A,PFW_05B,PFW_05C,PFW_05D,PFW_05E,PFW_05F,PFW_05G,RURURB,SEX,PTELEWSC,MARSTATC,IMMIGRNC,PCHILD,HHLDSIZC,AGEGRP,PDWELCDC,PEDUC_LC,PEMPSTC,PERS_WGT,VERDATE
10003,1,.a,1,2,2,2,1,2,2,2,2,.a,.a,.a,.a,.a,1,1,1,4,1,5,1,5,3,2,2,3,2,3,2,3,3,2,3,2,2,4,1,1,2,2,2,2,1,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,2,1,1,2,2,2,2,2,2,.a,.b,.a,.a,.a,.a,.a,.a,.a,.a,5,.b,1,4,1,1,2,3,3,2,4,3,3,3,3,5,3,3,.a,.a,.a,.a,.a,.a,1,1,1,1,2,2,1,1,4,1,1,1,1,2,.a,.a,.a,.a,.a,.a,1,5,3,3,2,2,2,2,2,1,1,1,1,2,3,1,6,1,3306.6595,16/07/2020
10004,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,3,1,3,3,1,3,3,3,3,3,3,2,1,3,2,1,1,2,2,2,1,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,1,1,2,2,2,2,2,2,1,1,.a,.a,.a,.a,.a,.a,.a,.a,.a,5,1,1,2,6,1,2,1,3,1,1,1,1,5,5,1,3,3,.a,.a,.a,.a,.a,.a,2,2,2,3,3,3,2,1,4,3,3,3,4,2,.a,.a,.a,.a,.a,.a,1,5,3,5,5,5,5,2,2,3,2,1,1,2,2,2,3,1,4111.4052,16/07/2020
10005,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,3,4,4,3,4,4,3,3,3,4,4,4,4,4,3,1,1,1,2,2,.b,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,1,1,1,2,1,1,2,2,2,.a,1,.a,.a,.a,.a,.a,.a,.a,.a,8,1,1,4,3,1,3,3,1,1,3,5,5,5,5,5,8,8,.a,.a,.a,.a,.a,.a,3,4,3,3,3,3,1,4,4,3,3,3,4,2,.a,.a,.a,.a,.a,.a,5,5,4,5,5,5,5,2,2,.d,2,1,0,2,5,1,3,4,3934.5709,16/07/2020
10006,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,3,2,3,3,4,4,1,3,3,3,1,4,1,4,2,2,2,1,2,2,1,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,1,1,1,2,2,1,2,2,2,.a,2,.a,.a,.a,.a,.a,.a,.a,.a,10,2,1,3,3,1,1,1,1,3,4,3,5,5,5,5,8,8,.a,.a,.a,.a,.a,.a,2,3,2,3,3,3,1,2,2,2,2,2,3,2,.a,.a,.a,.a,.a,.a,5,5,3,4,2,1,1,2,1,.d,1,1,0,3,4,1,4,4,26723.4281,16/07/2020
10007,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,3,2,2,2,2,2,2,3,2,2,2,4,2,2,2,2,1,2,2,2,1,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,1,1,1,2,2,1,2,2,2,.a,1,.a,.a,.a,.a,.a,.a,.a,.a,6,1,1,3,3,1,1,3,1,1,1,5,5,5,5,5,8,8,.a,.a,.a,.a,.a,.a,2,2,2,3,3,3,1,2,2,2,2,2,2,1,1,2,2,2,2,1,5,5,3,2,5,1,5,1,1,.d,1,1,0,2,6,1,5,4,1587.9203,16/07/2020
10008,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,3,2,2,3,2,3,3,3,1,2,2,4,2,3,2,1,2,2,2,2,2,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,2,1,1,2,2,1,2,2,3,.a,.a,1,2,2,2,2,2,2,2,7,.a,2,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,3,8,2,2,2,2,2,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,.a,.a,.a,.a,.a,.a,5,5,3,3,5,1,2,2,2,.d,2,2,0,1,2,3,6,4,5036.1816,16/07/2020
10009,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,3,3,3,3,3,3,3,3,3,2,2,4,2,4,2,2,1,2,2,2,1,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,1,1,1,1,2,2,2,2,1,1,.a,.a,.a,.a,.a,.a,.a,.a,.a,8,1,1,3,3,1,1,1,3,3,1,5,5,5,5,5,7,7,.a,.a,.a,.a,.a,.a,2,3,1,2,3,3,1,2,2,1,1,1,1,2,.a,.a,.a,.a,.a,.a,5,1,2,3,1,1,1,2,2,2,1,1,0,5,5,1,6,1,24804.6543,16/07/2020
10010,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,2,3,3,2,3,2,1,2,2,2,3,2,1,2,1,1,2,2,2,1,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,1,1,1,2,1,1,2,2,2,.a,1,.a,.a,.a,.a,.a,.a,.a,.a,9,1,1,1,3,2,2,2,2,3,2,3,3,3,3,3,1,1,.a,.a,.a,.a,.a,.a,2,2,2,3,3,3,1,2,3,2,2,2,2,2,.a,.a,.a,.a,.a,.a,4,3,2,4,3,1,1,2,1,.d,1,1,1,2,5,1,2,4,3914.4418,16/07/2020
10011,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,1,1,3,3,4,1,3,3,3,3,4,1,4,2,1,1,1,2,2,1,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,1,2,1,2,2,1,2,2,1,1,.a,.a,.a,.a,.a,.a,.a,.a,.a,8,1,1,3,3,1,1,3,1,1,3,5,5,5,5,5,8,8,.a,.a,.a,.a,.a,.a,2,2,2,3,3,3,1,2,2,2,2,2,3,2,.a,.a,.a,.a,.a,.a,5,5,2,4,2,2,5,2,2,.d,2,1,0,2,6,4,6,4,2261.1358,16/07/2020
10012,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,3,1,1,3,1,3,3,1,2,3,1,4,1,3,2,1,1,2,2,2,1,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,2,2,1,2,2,1,2,2,2,.a,1,.a,.a,.a,.a,.a,.a,.a,.a,8,1,1,5,3,2,2,1,3,1,1,5,5,5,5,5,3,8,2,1,2,2,2,2,2,2,1,3,3,3,1,4,3,3,2,1,2,2,.a,.a,.a,.a,.a,.a,5,5,2,3,2,1,4,2,1,2,4,2,0,1,2,2,7,1,1077.4669,16/07/2020
10013,2,.b,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,3,1,2,2,5,1,2,3,2,1,4,2,3,2,1,2,2,3,3,3,4,2,2,2,1,2,2,1,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,2,1,1,1,2,1,2,2,4,.a,.a,2,2,2,1,1,2,2,2,9,.a,1,5,3,3,3,3,2,3,3,3,3,5,3,5,3,7,2,1,2,1,2,2,2,2,2,2,2,3,1,2,3,2,2,2,2,2,.a,.a,.a,.a,.a,.a,3,2,4,1,2,2,3,2,1,1,1,1,0,2,4,1,2,1,1983.2021,16/07/2020
10014,3,.a,1,1,1,1,1,1,1,1,1,.a,.a,.a,.a,.a,3,4,3,4,3,5,3,4,3,2,2,3,2,1,2,1,3,2,2,2,2,1,3,1,1,1,1,2,1,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,1,1,1,1,1,1,1,2,2,.a,1,.a,.a,.a,.a,.a,.a,.a,.a,6,1,1,3,3,3,3,2,2,2,1,3,1,3,3,5,3,3,.a,.a,.a,.a,.a,.a,3,3,2,3,3,3,2,3,3,3,2,4,3,1,1,2,1,1,2,2,4,5,4,4,4,4,4,2,1,1,1,1,1,2,3,1,4,1,2079.9327,16/07/2020
10015,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,3,2,3,3,2,3,2,3,3,3,3,3,2,3,1,1,1,2,2,2,1,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,1,1,1,2,2,1,2,2,2,.a,1,.a,.a,.a,.a,.a,.a,.a,.a,8,1,1,3,3,2,3,3,3,2,2,2,3,2,2,5,3,3,.a,.a,.a,.a,.a,.a,2,2,2,3,3,3,1,4,4,1,1,2,2,2,.a,.a,.a,.a,.a,.a,3,5,3,4,3,1,1,2,2,3,1,1,1,2,3,1,6,1,4809.0983,16/07/2020
10016,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,3,2,1,3,2,3,2,3,3,3,2,4,3,4,2,1,2,2,2,2,2,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,1,1,1,2,2,1,2,2,2,.a,1,.a,.a,.a,.a,.a,.a,.a,.a,10,1,2,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,3,3,.a,.a,.a,.a,.a,.a,3,3,2,3,3,2,1,4,3,1,1,1,3,2,.a,.a,.a,.a,.a,.a,5,1,2,2,1,1,5,2,2,.d,3,1,0,1,5,2,6,4,1557.2912,16/07/2020
10017,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,3,1,3,4,1,3,1,3,2,3,3,4,1,3,1,1,1,1,2,2,1,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,1,1,1,2,1,1,2,2,3,.a,.a,2,2,2,1,2,2,2,2,7,.a,1,3,3,3,1,3,3,3,3,5,5,5,5,5,3,3,.a,.a,.a,.a,.a,.a,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,5,5,3,4,3,2,4,2,2,3,2,1,0,2,2,4,2,1,2260.7184,16/07/2020
10018,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,2,2,3,3,1,3,2,3,3,3,1,1,3,2,1,2,2,2,2,1,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,2,2,2,1,2,2,2,2,4,.a,.a,1,2,1,1,1,2,2,2,4,.a,2,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,1,.a,.a,.a,.a,.a,.a,3,3,1,2,3,3,1,2,3,2,2,2,2,2,.a,.a,.a,.a,.a,.a,5,1,3,2,3,2,5,2,1,.d,4,1,0,2,2,1,2,4,22942.935,16/07/2020
10019,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,2,2,3,3,4,2,2,3,3,2,4,3,4,2,2,1,2,2,2,1,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,1,1,1,2,2,1,2,2,.b,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,10,.a,1,3,6,1,1,1,1,1,1,5,5,5,5,5,8,8,.a,.a,.a,.a,.a,.a,3,3,2,3,3,3,2,2,3,3,2,2,3,2,.a,.a,.a,.a,.a,.a,5,4,2,4,1,5,5,1,2,.d,1,1,0,2,5,1,1,4,14183.6959,16/07/2020
10020,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,3,3,3,3,2,3,3,3,3,3,3,3,2,3,2,2,1,2,2,2,1,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,2,1,2,2,2,1,2,2,1,1,.a,.a,.a,.a,.a,.a,.a,.a,.a,5,1,1,3,3,3,3,2,3,2,2,5,5,5,5,5,3,3,.a,.a,.a,.a,.a,.a,3,2,2,3,3,3,1,2,3,3,3,3,3,1,1,2,2,2,2,2,5,3,3,4,4,2,1,2,1,3,2,1,0,2,5,4,2,1,12499.9831,16/07/2020
10021,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,2,2,2,2,2,3,2,3,4,4,2,4,2,4,3,1,2,2,2,2,2,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,2,1,1,2,2,1,2,2,1,1,.a,.a,.a,.a,.a,.a,.a,.a,.a,0,1,2,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,8,.d,.a,.a,.a,.a,.a,.a,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,1,1,2,2,5,1,4,5,5,1,5,2,2,.d,3,1,0,1,1,3,3,4,941.1123,16/07/2020
10022,3,.a,.b,1,1,1,1,2,1,2,2,.a,.a,.a,.a,.a,2,2,1,2,1,2,2,1,3,3,1,3,3,3,3,3,3,1,3,1,3,4,1,1,1,1,1,2,1,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,2,2,2,1,2,1,2,2,3,.a,.a,2,2,2,1,1,1,2,2,7,.a,1,3,3,2,3,1,3,1,2,1,1,5,3,5,8,8,.a,.a,.a,.a,.a,.a,4,2,2,3,2,2,1,2,2,1,1,1,2,2,.a,.a,.a,.a,.a,.a,5,5,1,5,1,1,4,2,2,4,2,2,0,2,3,1,7,2,4264.7128,16/07/2020
10023,1,.a,.b,2,1,2,1,1,1,1,2,.a,.a,.a,.a,.a,2,3,2,2,2,5,2,5,2,1,3,1,1,3,1,3,2,3,1,4,1,1,2,1,1,2,2,2,4,1,2,1,2,1,2,1,2,2,2,1,1,1,1,2,2,1,2,2,3,.a,.a,2,2,1,1,2,2,2,2,5,.a,1,4,3,3,3,4,3,3,1,3,3,3,3,5,3,3,.a,.a,.a,.a,.a,.a,2,2,2,3,3,3,2,4,4,2,2,3,3,1,1,2,2,2,2,2,2,5,2,4,3,3,4,2,1,1,1,2,1,2,4,4,6,1,12994.9098,16/07/2020
10024,1,.a,1,2,2,2,2,2,2,1,2,.a,.a,.a,.a,.a,2,2,2,1,1,1,1,1,3,1,.d,3,1,3,1,3,1,1,1,4,1,1,2,1,1,2,2,2,1,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,1,1,1,1,1,1,2,2,3,.a,.a,2,1,2,2,2,2,2,2,8,.a,2,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,3,3,.a,.a,.a,.a,.a,.a,3,3,1,3,3,3,1,2,3,3,2,2,2,2,.a,.a,.a,.a,.a,.a,5,5,3,4,4,4,4,2,2,1,4,1,0,1,4,4,4,1,1122.8079,16/07/2020
10025,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,3,2,2,3,2,3,3,1,3,3,2,1,3,3,2,1,1,2,2,2,1,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,2,1,1,1,2,1,2,2,1,1,.a,.a,.a,.a,.a,.a,.a,.a,.a,8,1,2,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,3,3,.a,.a,.a,.a,.a,.a,2,3,2,3,3,3,1,2,3,3,2,2,3,1,1,1,2,2,2,2,3,1,3,3,3,1,1,2,2,2,3,1,1,1,3,1,6,1,973.6724,16/07/2020
10026,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,2,2,1,2,2,2,2,3,1,1,3,4,3,4,1,1,1,1,2,2,1,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,2,1,1,1,2,1,1,2,4,.a,.a,2,2,2,1,1,2,2,2,10,.a,2,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,2,8,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,5,5,3,3,5,4,3,2,1,2,4,2,0,1,2,3,7,1,5462.2295,16/07/2020
10027,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,1,2,2,1,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,1,1,1,1,2,1,2,2,1,1,.a,.a,.a,.a,.a,.a,.a,.a,.a,5,1,1,4,3,3,3,3,3,3,2,3,5,5,5,5,3,3,.a,.a,.a,.a,.a,.a,2,2,2,3,3,2,1,2,3,2,2,2,3,2,.a,.a,.a,.a,.a,.a,5,5,2,2,2,2,1,2,2,2,1,1,0,2,6,1,6,1,1209.0041,16/07/2020
10028,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,3,3,1,3,4,.d,3,3,3,4,3,4,3,4,2,2,2,2,2,1,2,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,1,1,2,2,2,2,1,2,3,.a,.a,2,2,2,1,2,2,2,2,5,.a,1,4,3,3,2,3,1,3,3,5,5,5,5,5,3,3,.a,.a,.a,.a,.a,.a,2,2,1,3,2,2,1,1,2,1,1,1,2,2,.a,.a,.a,.a,.a,.a,5,5,3,3,4,4,5,2,1,.d,2,1,0,2,5,4,2,4,6065.9624,16/07/2020
10029,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,1,1,1,1,3,1,3,3,3,1,3,1,3,2,1,1,2,2,2,4,2,2,1,2,1,2,2,2,2,2,1,1,1,1,1,2,1,2,2,2,.a,1,.a,.a,.a,.a,.a,.a,.a,.a,5,1,2,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,3,3,.a,.a,.a,.a,.a,.a,2,3,1,2,3,3,1,4,4,2,2,2,3,1,1,2,2,2,2,2,3,1,3,3,3,3,1,2,1,2,1,2,1,3,4,1,6,1,17497.8199,16/07/2020
10030,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,3,2,2,3,3,3,3,3,3,3,3,3,3,3,1,1,1,2,2,2,1,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,1,1,1,1,2,1,2,2,3,.a,.a,1,2,2,2,2,2,2,1,10,.a,1,5,3,3,1,3,1,2,3,3,3,3,3,3,6,6,.a,.a,.a,.a,.a,.a,2,2,2,3,3,3,1,2,2,2,2,2,2,1,2,2,2,2,2,1,4,4,.d,.d,1,4,3,2,2,2,1,1,1,2,3,1,3,1,3164.9775,16/07/2020
10031,4,.a,.b,2,2,1,2,2,2,2,2,.a,.a,.a,.a,.a,2,3,2,2,5,5,5,5,3,3,3,3,2,3,3,3,2,2,2,3,2,4,2,1,2,2,2,2,4,2,2,2,2,1,2,1,2,2,2,1,1,1,1,2,2,1,2,2,3,.a,.a,2,2,1,1,2,2,2,2,5,.a,1,4,3,1,1,2,1,2,2,3,3,1,3,5,3,3,.a,.a,.a,.a,.a,.a,3,3,2,3,3,3,1,2,4,2,2,2,2,2,.a,.a,.a,.a,.a,.a,4,5,3,4,2,2,2,2,2,4,1,1,1,2,4,1,1,3,7000.4858,16/07/2020
10032,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,3,3,1,3,3,3,3,2,3,3,3,1,3,3,2,1,1,2,2,2,1,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,1,1,1,1,1,1,2,2,2,.a,2,.a,.a,.a,.a,.a,.a,.a,.a,7,2,1,4,3,2,3,1,1,2,2,3,2,2,3,3,1,1,.a,.a,.a,.a,.a,.a,2,3,1,3,3,3,1,4,3,2,1,4,4,2,.a,.a,.a,.a,.a,.a,3,2,2,5,4,2,2,2,1,2,1,1,1,2,4,1,6,1,12826.4426,16/07/2020
10033,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,3,1,3,3,1,3,3,3,3,3,3,4,3,4,1,2,1,2,2,2,1,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,2,1,1,2,2,1,2,2,3,.a,.a,2,2,2,1,1,2,2,2,7,.a,1,4,3,2,2,3,2,2,3,5,5,5,5,5,2,2,.a,.a,.a,.a,.a,.a,2,2,2,3,2,2,1,4,2,2,2,2,2,2,.a,.a,.a,.a,.a,.a,5,5,1,3,1,1,2,2,1,3,1,2,0,2,5,1,7,1,1010.1577,16/07/2020
10034,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,3,1,1,3,1,3,1,3,3,1,1,4,1,3,2,2,1,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,.a,1,.a,.a,.a,.a,.a,.a,.a,.a,9,1,2,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,8,8,.a,.a,.a,.a,.a,.a,1,1,1,2,2,2,1,2,4,1,1,1,2,2,.a,.a,.a,.a,.a,.a,5,5,2,2,5,1,1,1,2,.d,3,1,0,1,5,4,2,4,2546.6937,16/07/2020
10035,2,1,1,2,1,2,1,2,2,1,2,.a,.a,.a,.a,.a,3,5,1,5,1,1,1,1,3,1,3,3,1,3,3,3,.d,3,1,4,1,3,1,2,2,2,2,1,1,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,2,2,2,1,2,2,2,2,1,1,.a,.a,.a,.a,.a,.a,.a,.a,.a,10,1,2,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,3,3,.a,.a,.a,.a,.a,.a,2,2,1,2,2,3,1,2,3,1,1,2,2,2,.a,.a,.a,.a,.a,.a,5,3,1,2,1,1,1,1,1,.d,4,1,0,1,5,2,7,.d,861.2113,16/07/2020
10036,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,3,2,3,3,2,3,3,3,3,3,3,3,3,3,4,2,2,2,2,1,1,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,2,2,2,2,2,1,2,2,4,.a,.a,2,2,2,1,1,2,2,2,7,.a,1,3,6,3,2,2,2,3,2,5,5,5,5,5,8,8,.a,.a,.a,.a,.a,.a,1,1,1,2,2,2,1,2,2,1,1,1,2,2,.a,.a,.a,.a,.a,.a,5,5,5,5,5,5,5,2,1,.d,1,1,0,3,5,1,5,4,3561.8529,16/07/2020
10037,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,2,3,3,3,3,2,1,3,3,3,3,3,3,2,1,1,2,2,2,2,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,2,1,1,2,2,1,2,2,2,.a,2,.a,.a,.a,.a,.a,.a,.a,.a,7,2,1,4,3,1,2,1,2,1,1,3,1,2,2,2,3,3,.a,.a,.a,.a,.a,.a,1,2,1,3,3,2,1,1,3,1,2,2,2,2,.a,.a,.a,.a,.a,.a,2,5,2,3,1,1,1,2,1,3,2,1,1,2,2,4,2,1,6398.5208,16/07/2020
10038,3,.a,2,1,1,2,1,2,1,1,2,2,1,2,2,2,2,2,3,1,5,4,2,3,1,2,2,3,2,3,1,1,1,3,2,3,2,3,1,1,1,2,2,2,1,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,2,1,1,1,1,1,2,2,2,.a,2,.a,.a,.a,.a,.a,.a,.a,.a,6,2,1,4,3,2,2,2,2,2,1,1,5,5,5,5,5,7,2,2,2,1,2,2,2,3,2,3,3,3,2,4,4,2,2,2,4,2,.a,.a,.a,.a,.a,.a,1,5,1,4,3,3,3,2,2,1,1,2,1,2,3,1,7,1,2300.5985,16/07/2020
10039,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,3,2,1,3,2,3,3,3,1,1,2,3,2,3,1,1,1,2,2,2,1,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,1,1,1,1,2,1,1,2,2,.a,1,.a,.a,.a,.a,.a,.a,.a,.a,9,1,1,4,3,2,2,3,3,2,3,5,5,5,5,5,1,8,2,1,2,2,2,2,2,3,2,3,3,3,1,2,2,2,2,2,3,2,.a,.a,.a,.a,.a,.a,5,4,3,4,2,1,1,2,1,2,1,1,0,2,5,1,7,1,957.9761,16/07/2020
10040,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,3,2,3,3,2,2,3,3,3,3,3,4,2,1,2,1,1,2,2,2,1,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,1,1,1,1,1,2,1,2,2,2,.a,.b,.a,.a,.a,.a,.a,.a,.a,.a,7,.b,1,3,3,1,1,1,3,3,3,5,5,5,5,5,5,5,.a,.a,.a,.a,.a,.a,2,2,2,3,3,3,1,2,4,2,2,3,3,2,.a,.a,.a,.a,.a,.a,5,.d,3,3,2,2,3,2,2,2,2,2,0,2,2,2,7,1,10725.0701,16/07/2020
